time_s,amplitude
5.700000000000000000e+02,-1.537651718293969960e+00
5.710000000000000000e+02,-1.432142404579352268e+00
5.720000000000000000e+02,-1.269713509928816375e+00
5.730000000000000000e+02,-9.905023553536718151e-01
5.740000000000000000e+02,1.990763185438605198e+00
5.750000000000000000e+02,1.935994343063204282e+00
5.760000000000000000e+02,1.884111347085377197e+00
5.770000000000000000e+02,1.803531277349047723e+00
5.780000000000000000e+02,1.730332603686663528e+00
5.790000000000000000e+02,1.650228137153683550e+00
5.800000000000000000e+02,1.556843957619480801e+00
5.810000000000000000e+02,1.452259843643735948e+00
5.820000000000000000e+02,1.316357197633604592e+00
5.830000000000000000e+02,1.129205295451239710e+00
5.840000000000000000e+02,-1.643020982746894676e+00
5.850000000000000000e+02,-1.971300585183476395e+00
5.860000000000000000e+02,-1.898262943180010875e+00
5.870000000000000000e+02,-1.825044564657161361e+00
5.880000000000000000e+02,-1.755493368475551152e+00
5.890000000000000000e+02,-1.674291892994355324e+00
5.900000000000000000e+02,-1.578345036130543777e+00
5.910000000000000000e+02,-1.510416752150578912e+00
5.920000000000000000e+02,-1.379890434949602174e+00
5.930000000000000000e+02,-1.207506631221344939e+00
5.940000000000000000e+02,-7.032344785331405834e-01
5.950000000000000000e+02,1.984169100578620393e+00
5.960000000000000000e+02,1.920448100190028207e+00
5.970000000000000000e+02,1.864803398131062995e+00
5.980000000000000000e+02,1.779988606727151090e+00
5.990000000000000000e+02,1.692160044519033235e+00
6.000000000000000000e+02,1.633757608472610423e+00
6.010000000000000000e+02,1.534860468646241261e+00
6.020000000000000000e+02,1.411172288945323539e+00
6.030000000000000000e+02,1.277270716992635169e+00
6.040000000000000000e+02,1.004150141212396985e+00
6.050000000000000000e+02,-2.007573553996564009e+00
6.060000000000000000e+02,-1.945848034095221113e+00
6.070000000000000000e+02,-1.865414618699912541e+00
6.080000000000000000e+02,-1.807178054819800872e+00
6.090000000000000000e+02,-1.720065656594681025e+00
6.100000000000000000e+02,-1.637768313457907965e+00
6.110000000000000000e+02,-1.558673251533021942e+00
6.120000000000000000e+02,-1.434665070034636836e+00
6.130000000000000000e+02,-1.302012617320225552e+00
6.140000000000000000e+02,-1.100414195572166687e+00
6.150000000000000000e+02,1.997604342606300598e+00
6.160000000000000000e+02,1.990822537302760153e+00
6.170000000000000000e+02,1.903108476586473197e+00
6.180000000000000000e+02,1.812795344643715945e+00
6.190000000000000000e+02,1.750246690364811730e+00
6.200000000000000000e+02,1.668448003348090403e+00
6.210000000000000000e+02,1.576027187873479729e+00
6.220000000000000000e+02,1.487387660245121035e+00
6.230000000000000000e+02,1.376318088295549913e+00
6.240000000000000000e+02,1.182653900772994593e+00
6.250000000000000000e+02,5.002755555882257843e-01
6.260000000000000000e+02,-1.972678322713224519e+00
6.270000000000000000e+02,-1.926707361836383692e+00
6.280000000000000000e+02,-1.838579731146578577e+00
6.290000000000000000e+02,-1.773250534810933532e+00
6.300000000000000000e+02,-1.702968747677647388e+00
6.310000000000000000e+02,-1.619417369420990127e+00
6.320000000000000000e+02,-1.509745018514806691e+00
6.330000000000000000e+02,-1.386015661947403776e+00
6.340000000000000000e+02,-1.230120946039791496e+00
6.350000000000000000e+02,-9.269225086415697756e-01
6.360000000000000000e+02,2.000401682376768520e+00
6.370000000000000000e+02,1.933158153050149153e+00
6.380000000000000000e+02,1.859786295662309685e+00
6.390000000000000000e+02,1.790589810377966717e+00
6.400000000000000000e+02,1.736506177224895531e+00
6.410000000000000000e+02,1.632399289347981952e+00
6.420000000000000000e+02,1.561385347587437966e+00
6.430000000000000000e+02,1.430701709848559045e+00
6.440000000000000000e+02,1.281518007862502140e+00
6.450000000000000000e+02,1.066344697082371784e+00
6.460000000000000000e+02,-2.009870081447707069e+00
6.470000000000000000e+02,-1.956033991146756579e+00
6.480000000000000000e+02,-1.884314727823618307e+00
6.490000000000000000e+02,-1.798871485049438945e+00
6.500000000000000000e+02,-1.743556542705347656e+00
6.510000000000000000e+02,-1.665947387639717947e+00
6.520000000000000000e+02,-1.580821876278158733e+00
6.530000000000000000e+02,-1.474530104363299898e+00
6.540000000000000000e+02,-1.328735789661691591e+00
6.550000000000000000e+02,-1.149593512054360556e+00
6.560000000000000000e+02,-1.421452576140642687e-01
6.570000000000000000e+02,1.976073537281263004e+00
6.580000000000000000e+02,1.903807126064869015e+00
6.590000000000000000e+02,1.843183754441659827e+00
6.600000000000000000e+02,1.767778043590179315e+00
6.610000000000000000e+02,1.705921909809135384e+00
6.620000000000000000e+02,1.612415172022380050e+00
6.630000000000000000e+02,1.487548920061576352e+00
6.640000000000000000e+02,1.376232900752658805e+00
6.650000000000000000e+02,1.226157011133694352e+00
6.660000000000000000e+02,8.877418333522197891e-01
6.670000000000000000e+02,-1.999053677198227241e+00
6.680000000000000000e+02,-1.928053592114606252e+00
6.690000000000000000e+02,-1.859455952465607798e+00
6.700000000000000000e+02,-1.787409367927392800e+00
6.710000000000000000e+02,-1.710198630174557088e+00
6.720000000000000000e+02,-1.637917072887671077e+00
6.730000000000000000e+02,-1.528101126202090931e+00
6.740000000000000000e+02,-1.433277038926646707e+00
6.750000000000000000e+02,-1.275579894430024286e+00
6.760000000000000000e+02,-1.046577915721624619e+00
6.770000000000000000e+02,2.006293107645949370e+00
6.780000000000000000e+02,1.948762630949835595e+00
6.790000000000000000e+02,1.876181294739081240e+00
6.800000000000000000e+02,1.819455492389076001e+00
6.810000000000000000e+02,1.761116703751788082e+00
6.820000000000000000e+02,1.637065035851192007e+00
6.830000000000000000e+02,1.572015001005972579e+00
6.840000000000000000e+02,1.439845506261415053e+00
6.850000000000000000e+02,1.337728896546578117e+00
6.860000000000000000e+02,1.120203874774846398e+00
6.870000000000000000e+02,-6.403247820374319277e-01
6.880000000000000000e+02,-1.966986353365627105e+00
6.890000000000000000e+02,-1.918378641543048824e+00
6.900000000000000000e+02,-1.835667487274834420e+00
6.910000000000000000e+02,-1.757663304090463896e+00
6.920000000000000000e+02,-1.677143756269781294e+00
6.930000000000000000e+02,-1.610656157215234030e+00
6.940000000000000000e+02,-1.489846955756868097e+00
6.950000000000000000e+02,-1.382572236404538080e+00
6.960000000000000000e+02,-1.207600807474274562e+00
6.970000000000000000e+02,-7.812286075779221184e-01
6.980000000000000000e+02,1.982118889857397370e+00
6.990000000000000000e+02,1.929362469317496886e+00
7.000000000000000000e+02,1.850840091015836464e+00
7.010000000000000000e+02,1.775648315622941009e+00
7.020000000000000000e+02,1.721751632158867285e+00
7.030000000000000000e+02,1.611552871386836783e+00
7.040000000000000000e+02,1.541555002990668166e+00
7.050000000000000000e+02,1.427275595813482623e+00
7.060000000000000000e+02,1.258817622103665768e+00
7.070000000000000000e+02,1.005024665553927887e+00
7.080000000000000000e+02,-2.006756225871899613e+00
7.090000000000000000e+02,-1.957346770245788070e+00
7.100000000000000000e+02,-1.879082251420064908e+00
7.110000000000000000e+02,-1.815244240014767696e+00
7.120000000000000000e+02,-1.737301566169183520e+00
7.130000000000000000e+02,-1.665631951888372209e+00
7.140000000000000000e+02,-1.571676225034652319e+00
7.150000000000000000e+02,-1.456784269997110970e+00
7.160000000000000000e+02,-1.317585955016483457e+00
7.170000000000000000e+02,-1.111523077830516737e+00
7.180000000000000000e+02,1.684238974510700704e+00
7.190000000000000000e+02,1.960196992839196239e+00
7.200000000000000000e+02,1.920220261860336564e+00
7.210000000000000000e+02,1.833990811428779955e+00
7.220000000000000000e+02,1.743597810092330169e+00
7.230000000000000000e+02,1.671307316333740856e+00
7.240000000000000000e+02,1.592875064236346061e+00
7.250000000000000000e+02,1.497911889372438354e+00
7.260000000000000000e+02,1.378308529081917033e+00
7.270000000000000000e+02,1.214676452424800379e+00
7.280000000000000000e+02,6.822275435003286592e-01
7.290000000000000000e+02,-1.975086444835394195e+00
7.300000000000000000e+02,-1.902360566345307813e+00
7.310000000000000000e+02,-1.832117091724682068e+00
7.320000000000000000e+02,-1.781399875357353668e+00
7.330000000000000000e+02,-1.701227635219815015e+00
7.340000000000000000e+02,-1.600294726961480674e+00
7.350000000000000000e+02,-1.518764101577287917e+00
7.360000000000000000e+02,-1.414496426846025834e+00
7.370000000000000000e+02,-1.251844895571611715e+00
7.380000000000000000e+02,-9.749126975947040030e-01
7.390000000000000000e+02,2.011550062515192749e+00
7.400000000000000000e+02,1.934762602012095600e+00
7.410000000000000000e+02,1.894438006843742972e+00
7.420000000000000000e+02,1.803379517444865021e+00
7.430000000000000000e+02,1.728520275660724748e+00
7.440000000000000000e+02,1.648684753816433535e+00
7.450000000000000000e+02,1.538724095348510401e+00
7.460000000000000000e+02,1.451557272330334492e+00
7.470000000000000000e+02,1.320505109184140657e+00
7.480000000000000000e+02,1.069460219159588110e+00
7.490000000000000000e+02,-1.994202515026721079e+00
7.500000000000000000e+02,-1.957143891132702374e+00
7.510000000000000000e+02,-1.896166420375395179e+00
7.520000000000000000e+02,-1.818532080291175967e+00
7.530000000000000000e+02,-1.755765806713687205e+00
7.540000000000000000e+02,-1.673420078374162845e+00
7.550000000000000000e+02,-1.582670111392649126e+00
7.560000000000000000e+02,-1.473919650597630415e+00
7.570000000000000000e+02,-1.364946601724715158e+00
7.580000000000000000e+02,-1.171346915030438751e+00
7.590000000000000000e+02,-4.967760683822043388e-01
7.600000000000000000e+02,1.986362959971821551e+00
7.610000000000000000e+02,1.911560694739212529e+00
7.620000000000000000e+02,1.829213241874766194e+00
7.630000000000000000e+02,1.778802645494515389e+00
7.640000000000000000e+02,1.693495028701401672e+00
7.650000000000000000e+02,1.619116189854562071e+00
7.660000000000000000e+02,1.519792354957596014e+00
7.670000000000000000e+02,1.407934001584365324e+00
7.680000000000000000e+02,1.248413986144385257e+00
7.690000000000000000e+02,9.340692704161696058e-01
7.700000000000000000e+02,-1.986305510337381675e+00
7.710000000000000000e+02,-1.923309738768465449e+00
7.720000000000000000e+02,-1.879511465805906223e+00
7.730000000000000000e+02,-1.790499094317410389e+00
7.740000000000000000e+02,-1.703302478415346100e+00
7.750000000000000000e+02,-1.643830920093986014e+00
7.760000000000000000e+02,-1.538886860497409304e+00
7.770000000000000000e+02,-1.419581327421942207e+00
7.780000000000000000e+02,-1.288842325828558844e+00
7.790000000000000000e+02,-1.076424448503425557e+00
7.800000000000000000e+02,2.011485918019401353e+00
7.810000000000000000e+02,1.968009051145383159e+00
7.820000000000000000e+02,1.880583628927834816e+00
7.830000000000000000e+02,1.829435811441606941e+00
7.840000000000000000e+02,1.756686193338601987e+00
7.850000000000000000e+02,1.671137675131049383e+00
7.860000000000000000e+02,1.582401255746714197e+00
7.870000000000000000e+02,1.474249615814506420e+00
7.880000000000000000e+02,1.348095950753280814e+00
7.890000000000000000e+02,1.161405027071205964e+00
7.900000000000000000e+02,1.137077966531305773e-01
7.910000000000000000e+02,-1.987569652732150693e+00
7.920000000000000000e+02,-1.907968966727722426e+00
7.930000000000000000e+02,-1.833487879010290866e+00
7.940000000000000000e+02,-1.769789220910888305e+00
7.950000000000000000e+02,-1.695215029343166924e+00
7.960000000000000000e+02,-1.597861855138804188e+00
7.970000000000000000e+02,-1.518006308095863455e+00
7.980000000000000000e+02,-1.408744190799208651e+00
7.990000000000000000e+02,-1.225508631233635848e+00
8.000000000000000000e+02,-8.721168031551365107e-01
8.010000000000000000e+02,1.978246495252931059e+00
8.020000000000000000e+02,1.926260691853664886e+00
8.030000000000000000e+02,1.860487890553244483e+00
8.040000000000000000e+02,1.804065347678778020e+00
8.050000000000000000e+02,1.717362734395108559e+00
8.060000000000000000e+02,1.639975921578398887e+00
8.070000000000000000e+02,1.545632141763827461e+00
8.080000000000000000e+02,1.429654335347334104e+00
8.090000000000000000e+02,1.288389229902435318e+00
8.100000000000000000e+02,1.036730009758170201e+00
8.110000000000000000e+02,-2.012559512188448529e+00
8.120000000000000000e+02,-1.945724142594995820e+00
8.130000000000000000e+02,-1.881262602373382276e+00
8.140000000000000000e+02,-1.781890727051828938e+00
8.150000000000000000e+02,-1.735240093703194209e+00
8.160000000000000000e+02,-1.664833458185367876e+00
8.170000000000000000e+02,-1.578494956142010297e+00
8.180000000000000000e+02,-1.476917860595973186e+00
8.190000000000000000e+02,-1.318060008844363473e+00
8.200000000000000000e+02,-1.148478979851403681e+00
8.210000000000000000e+02,7.429244399250416464e-01
8.220000000000000000e+02,1.976616887359820440e+00
8.230000000000000000e+02,1.896198937412771013e+00
8.240000000000000000e+02,1.840756049904126668e+00
8.250000000000000000e+02,1.773688061703088348e+00
8.260000000000000000e+02,1.666446568023107533e+00
8.270000000000000000e+02,1.603110197644106671e+00
8.280000000000000000e+02,1.509095209070151267e+00
8.290000000000000000e+02,1.375257930475289658e+00
8.300000000000000000e+02,1.206236821942782145e+00
8.310000000000000000e+02,7.794259156604689265e-01
8.320000000000000000e+02,-2.012348214817645253e+00
8.330000000000000000e+02,-1.932419377930100879e+00
8.340000000000000000e+02,-1.853487014922816867e+00
8.350000000000000000e+02,-1.799896688599696759e+00
8.360000000000000000e+02,-1.710149152146603457e+00
8.370000000000000000e+02,-1.615581891805915715e+00
8.380000000000000000e+02,-1.530927617372382921e+00
8.390000000000000000e+02,-1.407361925037421635e+00
8.400000000000000000e+02,-1.281990154304805118e+00
8.410000000000000000e+02,-1.010055151277578389e+00
8.420000000000000000e+02,2.019931819362200898e+00
8.430000000000000000e+02,1.935270637630303714e+00
8.440000000000000000e+02,1.877428661951776823e+00
8.450000000000000000e+02,1.846648668761941003e+00
8.460000000000000000e+02,1.740487343589568470e+00
8.470000000000000000e+02,1.653250651048088660e+00
8.480000000000000000e+02,1.545050375873935344e+00
8.490000000000000000e+02,1.448557228268726238e+00
8.500000000000000000e+02,1.316529847330476732e+00
8.510000000000000000e+02,1.105584379905138803e+00
8.520000000000000000e+02,-1.767928934946396247e+00
8.530000000000000000e+02,-1.958768415038095290e+00
8.540000000000000000e+02,-1.907561101365443212e+00
8.550000000000000000e+02,-1.828143450109277701e+00
8.560000000000000000e+02,-1.774122477909169993e+00
8.570000000000000000e+02,-1.691380427565276401e+00
8.580000000000000000e+02,-1.573288628095444119e+00
8.590000000000000000e+02,-1.479184344174324428e+00
8.600000000000000000e+02,-1.359673272326854310e+00
8.610000000000000000e+02,-1.188215776046089855e+00
8.620000000000000000e+02,-6.683920564323292401e-01
8.630000000000000000e+02,1.991333685281460042e+00
8.640000000000000000e+02,1.912261341826496208e+00
8.650000000000000000e+02,1.860494949620679295e+00
8.660000000000000000e+02,1.774807230898677979e+00
8.670000000000000000e+02,1.710256284234090929e+00
8.680000000000000000e+02,1.622668183737638659e+00
8.690000000000000000e+02,1.525233405310399970e+00
8.700000000000000000e+02,1.390391822519213338e+00
8.710000000000000000e+02,1.247943145490098438e+00
8.720000000000000000e+02,9.773029637355225008e-01
8.730000000000000000e+02,-2.003443904299578193e+00
8.740000000000000000e+02,-1.941007309481726173e+00
8.750000000000000000e+02,-1.877249817794255371e+00
8.760000000000000000e+02,-1.792980379173676697e+00
8.770000000000000000e+02,-1.725880064974392614e+00
8.780000000000000000e+02,-1.648139404988054224e+00
8.790000000000000000e+02,-1.558800644344139341e+00
8.800000000000000000e+02,-1.445591582343653370e+00
8.810000000000000000e+02,-1.311508536232244060e+00
8.820000000000000000e+02,-1.083546732469251372e+00
8.830000000000000000e+02,1.999107276881922246e+00
8.840000000000000000e+02,1.956431783078943720e+00
8.850000000000000000e+02,1.856759202685588583e+00
8.860000000000000000e+02,1.824430654475962088e+00
8.870000000000000000e+02,1.754227237689060193e+00
8.880000000000000000e+02,1.657991847596715473e+00
8.890000000000000000e+02,1.593586766914136588e+00
8.900000000000000000e+02,1.471234328066082675e+00
8.910000000000000000e+02,1.342820101727960180e+00
8.920000000000000000e+02,1.166660811446265988e+00
8.930000000000000000e+02,4.566262117245837304e-01
8.940000000000000000e+02,-1.979900964463697344e+00
8.950000000000000000e+02,-1.918860788594406674e+00
8.960000000000000000e+02,-1.848344667810082331e+00
8.970000000000000000e+02,-1.779738745312795301e+00
8.980000000000000000e+02,-1.702457600364843060e+00
8.990000000000000000e+02,-1.633141884081899642e+00
9.000000000000000000e+02,-1.509936376411608716e+00
9.010000000000000000e+02,-1.392781486677700187e+00
9.020000000000000000e+02,-1.229446355578857730e+00
9.030000000000000000e+02,-9.294124973182931182e-01
9.040000000000000000e+02,2.002940952007808750e+00
9.050000000000000000e+02,1.934703403929758814e+00
9.060000000000000000e+02,1.880865302457120247e+00
9.070000000000000000e+02,1.805828035503594942e+00
9.080000000000000000e+02,1.734018241873114041e+00
9.090000000000000000e+02,1.640070006280118786e+00
9.100000000000000000e+02,1.544739280218807131e+00
9.110000000000000000e+02,1.441122517077362497e+00
9.120000000000000000e+02,1.309295833986264590e+00
9.130000000000000000e+02,1.067332488627658282e+00
9.140000000000000000e+02,-2.019545201000908730e+00
9.150000000000000000e+02,-1.949506368744022389e+00
9.160000000000000000e+02,-1.885626438480424438e+00
9.170000000000000000e+02,-1.830496203157510493e+00
9.180000000000000000e+02,-1.755348724805513960e+00
9.190000000000000000e+02,-1.668828834483980339e+00
9.200000000000000000e+02,-1.578511121516122051e+00
9.210000000000000000e+02,-1.465880656830878648e+00
9.220000000000000000e+02,-1.337564735920866443e+00
9.230000000000000000e+02,-1.165585079985296701e+00
9.240000000000000000e+02,-7.200142865522178581e-02
9.250000000000000000e+02,1.960097061478368818e+00
9.260000000000000000e+02,1.900109336517186387e+00
9.270000000000000000e+02,1.842564993284658836e+00
9.280000000000000000e+02,1.776527707353427354e+00
9.290000000000000000e+02,1.692213071778661870e+00
9.300000000000000000e+02,1.606561009668547646e+00
9.310000000000000000e+02,1.491724819074559782e+00
9.320000000000000000e+02,1.394434738373163674e+00
9.330000000000000000e+02,1.229241255293141988e+00
9.340000000000000000e+02,8.613982238357807963e-01
9.350000000000000000e+02,-1.992307409042882504e+00
9.360000000000000000e+02,-1.925542396817017998e+00
9.370000000000000000e+02,-1.862549184051592421e+00
9.380000000000000000e+02,-1.793329246321379244e+00
9.390000000000000000e+02,-1.702468539175147511e+00
9.400000000000000000e+02,-1.635979195126540109e+00
9.410000000000000000e+02,-1.534387036895178413e+00
9.420000000000000000e+02,-1.432763489621754482e+00
9.430000000000000000e+02,-1.277285912200891049e+00
9.440000000000000000e+02,-1.042383666118155583e+00
9.450000000000000000e+02,2.013606651788491408e+00
9.460000000000000000e+02,1.949675876325952739e+00
9.470000000000000000e+02,1.874845266371437447e+00
9.480000000000000000e+02,1.838696862216801176e+00
9.490000000000000000e+02,1.734967980620158334e+00
9.500000000000000000e+02,1.663446051215490051e+00
9.510000000000000000e+02,1.573193401251074430e+00
9.520000000000000000e+02,1.449563950417362301e+00
9.530000000000000000e+02,1.334507575790881528e+00
9.540000000000000000e+02,1.131672254415355461e+00
9.550000000000000000e+02,-8.470887967511997463e-01
9.560000000000000000e+02,-1.972372414042451672e+00
9.570000000000000000e+02,-1.867167561193313619e+00
9.580000000000000000e+02,-1.830597528812815122e+00
9.590000000000000000e+02,-1.769853582283384075e+00
9.600000000000000000e+02,-1.684202394703957717e+00
9.610000000000000000e+02,-1.587600683031760829e+00
9.620000000000000000e+02,-1.482794956007129183e+00
9.630000000000000000e+02,-1.371240972157760973e+00
9.640000000000000000e+02,-1.214616956185968988e+00
9.650000000000000000e+02,-7.694553340068012171e-01
9.660000000000000000e+02,1.977640768348030376e+00
9.670000000000000000e+02,1.913273371287296687e+00
9.680000000000000000e+02,1.873347374684384947e+00
9.690000000000000000e+02,1.775792861487557550e+00
9.700000000000000000e+02,1.712408990214155935e+00
9.710000000000000000e+02,1.644748143307454225e+00
9.720000000000000000e+02,1.538064271050378684e+00
9.730000000000000000e+02,1.397264699568702362e+00
9.740000000000000000e+02,1.277405956135389875e+00
9.750000000000000000e+02,9.923533622537239474e-01
9.760000000000000000e+02,-2.012994040268037743e+00
9.770000000000000000e+02,-1.933860616873555038e+00
9.780000000000000000e+02,-1.866747409908609212e+00
9.790000000000000000e+02,-1.798765600272896226e+00
9.800000000000000000e+02,-1.708321509650633896e+00
9.810000000000000000e+02,-1.636877700120319634e+00
9.820000000000000000e+02,-1.550917796218734379e+00
9.830000000000000000e+02,-1.452177844730749179e+00
9.840000000000000000e+02,-1.311432643296649214e+00
9.850000000000000000e+02,-1.093688720588179342e+00
9.860000000000000000e+02,1.812728099873816223e+00
9.870000000000000000e+02,1.961432507915294554e+00
9.880000000000000000e+02,1.887123432810449586e+00
9.890000000000000000e+02,1.828500893915493197e+00
9.900000000000000000e+02,1.770552829271019535e+00
9.910000000000000000e+02,1.690351393912624234e+00
9.920000000000000000e+02,1.597954838283207168e+00
9.930000000000000000e+02,1.480921153444936467e+00
9.940000000000000000e+02,1.368884689109498121e+00
9.950000000000000000e+02,1.188092374124230410e+00
9.960000000000000000e+02,6.355889594923085362e-01
9.970000000000000000e+02,-1.976541653126485443e+00
9.980000000000000000e+02,-1.936599353891898634e+00
9.990000000000000000e+02,-1.854026702053736875e+00
1.000000000000000000e+03,-1.775923867275377210e+00
1.001000000000000000e+03,-1.705182692951209056e+00
1.002000000000000000e+03,-1.615546561238972778e+00
1.003000000000000000e+03,-1.509277603478009322e+00
1.004000000000000000e+03,-1.410163646353483902e+00
1.005000000000000000e+03,-1.262836621061832920e+00
1.006000000000000000e+03,-9.416408441332294599e-01
1.007000000000000000e+03,1.989249967760640558e+00
1.008000000000000000e+03,1.953038097317803645e+00
1.009000000000000000e+03,1.846968437473348379e+00
1.010000000000000000e+03,1.814775560125355680e+00
1.011000000000000000e+03,1.723674116472344142e+00
1.012000000000000000e+03,1.647099428452547087e+00
1.013000000000000000e+03,1.546224890280847308e+00
1.014000000000000000e+03,1.436951481704239919e+00
1.015000000000000000e+03,1.308373676540521613e+00
1.016000000000000000e+03,1.094546124044076141e+00
1.017000000000000000e+03,-2.010895328767225099e+00
1.018000000000000000e+03,-1.952526727635448989e+00
1.019000000000000000e+03,-1.891095824259696245e+00
1.020000000000000000e+03,-1.814171676299062508e+00
1.021000000000000000e+03,-1.760767242116983100e+00
1.022000000000000000e+03,-1.683263322517148497e+00
1.023000000000000000e+03,-1.570176431636515213e+00
